   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000         *   1.00000   1.00000   0.00000   1.00000   1.00000  4294   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00009   0.00000   0.00007   0.00027   0.00000   0.02931   0.97025  16.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000         *   0.00000   1.00000   0.00000   1.00000   0.00000  4303   0.48506   0.00307   0.24597   0.00430   0.10559   0.03144   0.00005   0.00015   0.02019   0.05354   0.00618   0.00437   0.00151   0.00016   0.02900   0.00942   1.00000
   1.00000   1.00000   0.00000         *   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000  4310   0.55575   0.16608   0.03754   0.00152   0.00093   0.22635   0.00077   0.00006   0.00095   0.00006   0.00002   0.00971   0.00008   0.00002   0.00001   0.00016   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000  4320   0.29537   0.00051   0.00183   0.65246   0.00049   0.00006   0.00190   0.00000   0.03751   0.00000   0.00716   0.00220   0.00000   0.00005   0.00041   0.00004   4.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000         *   0.00000   0.00000   0.00000   1.00000         *   0.00000   0.00000   0.00000   0.00000   0.00000  4333   0.00001   0.00000   0.00000   0.00003   0.00772   0.00000   0.00001   0.00019   0.00001   0.00029   0.26125   0.00004   0.00014   0.12123   0.09001   0.51909  16.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000         *   0.00000         *         *         *  4350   0.11647   0.00002   0.00447   0.25727   0.02535   0.00002   0.00007   0.00000   0.09154   0.00097   0.36946   0.00083   0.00000   0.00026   0.13146   0.00179  11.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000         *         *         *         *         *   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000         *   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000  4353   0.00000   0.00000   0.00000   0.00000   0.00005   0.00002   0.00000   0.00008   0.00000   0.00015   0.00010   0.00007   0.00481   0.00303   0.00264   0.98906  16.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000         *   1.00000   1.00000   0.00000         *   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000         *         *         *   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000  4368   0.75672   0.00054   0.04016   0.05681   0.06466   0.00057   0.00007   0.00001   0.02792   0.00343   0.03203   0.00068   0.00001   0.00009   0.01574   0.00057   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4369   0.12783   0.00001   0.03204   0.09932   0.02783   0.00004   0.00001   0.00000   0.23055   0.00697   0.14263   0.00052   0.00000   0.00004   0.33109   0.00112  15.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000  4374   0.91898   0.00025   0.07425   0.00252   0.00153   0.00040   0.00000   0.00000   0.00188   0.00012   0.00003   0.00002   0.00000   0.00000   0.00002   0.00000   1.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000         *   1.00000   1.00000   0.00000   1.00000   1.00000  4375   0.00000   0.00000   0.00027   0.00000   0.00001   0.00011   0.00000   0.00000   0.00557   0.00368   0.00020   0.00366   0.00031   0.00002   0.49610   0.49007  15.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4378   0.00035   0.00002   0.00000   0.00004   0.50326   0.00000   0.00000   0.00620   0.00000   0.00265   0.34294   0.00000   0.00066   0.07918   0.01672   0.04797   5.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4384   0.57240   0.00281   0.00301   0.39040   0.00095   0.00030   0.00325   0.00000   0.01903   0.00001   0.00429   0.00319   0.00000   0.00009   0.00021   0.00005   1.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000  4411   0.00000   0.00000   0.00000   0.00000   0.00010   0.00000   0.00000   0.00000   0.00003   0.00501   0.00049   0.00005   0.00138   0.00013   0.23807   0.75474  16.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000         *         *         *         *         *   0.00000   0.00000   0.00000   0.00000  4416   0.61752   0.00019   0.00996   0.08395   0.13442   0.00006   0.00004   0.00001   0.01254   0.00217   0.12056   0.00013   0.00000   0.00015   0.01801   0.00028   1.00000
   1.00000   1.00000   0.00000         *   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000  4418   0.00001   0.00000   0.00044   0.00001   0.00020   0.00018   0.00000   0.00000   0.00319   0.01025   0.00100   0.00216   0.00090   0.00008   0.48667   0.49490  16.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000         *         *         *   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4429   0.16798   0.00007   0.00001   0.23470   0.05801   0.00000   0.00016   0.00002   0.00010   0.00000   0.53473   0.00000   0.00000   0.00395   0.00024   0.00002  11.00000
   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000         *   0.00000   0.00000  4449   0.79535   0.00049   0.00004   0.01268   0.17313   0.00000   0.00001   0.00002   0.00001   0.00001   0.01821   0.00000   0.00000   0.00005   0.00001   0.00000   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000         *         *         *   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000  4453   0.98585   0.00031   0.00916   0.00270   0.00164   0.00006   0.00000   0.00000   0.00023   0.00002   0.00003   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4454   0.02623   0.00001   0.00001   0.00239   0.60581   0.00000   0.00000   0.00003   0.00001   0.00016   0.36413   0.00000   0.00000   0.00030   0.00092   0.00001   5.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000  4455   0.61867   0.00052   0.00043   0.37219   0.00103   0.00001   0.00053   0.00000   0.00242   0.00000   0.00409   0.00007   0.00000   0.00001   0.00003   0.00000   1.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000  4475   0.40331   0.00261   0.02724   0.31336   0.00067   0.00356   0.00344   0.00000   0.19600   0.00005   0.00344   0.04336   0.00000   0.00009   0.00215   0.00072   1.00000
